Quarter,Stock,Date,Open,High,Low,Close,Volume,PercentChangePrice,PercentChangeVolumeOverLastWk,PreviousWeeksVolume,NextWeeksOpen,NextWeeksClose,PercentChangeNextWeeksPrice,DaysToNextDividend,PercentReturnNextDividend,,,,
2,WMT,6/3/2011,$54.88 ,$55.22 ,$53.04 ,$53.66 ,48156051,-0.0222303,0.35418717,35560853,$53.86 ,$52.72 ,-0.02116600,68,0.00689527,,,,
2,WMT,6/10/2011,$53.86 ,$54.30 ,$52.69 ,$52.72 ,58746396,-0.0211660,0.21991722,48156051,$52.91 ,$52.82 ,-0.00170100,61,0.00701821,,,,
2,WMT,6/17/2011,$52.91 ,$53.29 ,$51.79 ,$52.82 ,68996550,-0.0017010,0.17448141,58746396,$52.70 ,$52.41 ,-0.00550285,54,0.00700492,,,,
2,WMT,6/24/2011,$52.70 ,$53.70 ,$52.35 ,$52.41 ,75602550,-0.0055029,0.09574392,68996550,$52.32 ,$53.51 ,0.02274460,47,0.00705972,,,,
2,XOM,4/1/2011,$83.86 ,$84.94 ,$82.61 ,$84.68 ,77569311,0.0097782,-0.06951645,83364516,$84.26 ,$85.95 ,0.02005700,40,0.00555031,,,,
2,XOM,4/8/2011,$84.26 ,$86.22 ,$84.07 ,$85.95 ,75566590,0.0200570,-0.02581847,77569311,$85.95 ,$84.29 ,-0.01931360,33,0.00546830,,,,
2,XOM,4/15/2011,$85.95 ,$86.15 ,$82.38 ,$84.29 ,81056144,-0.0193136,0.07264525,75566590,$83.11 ,$86.36 ,0.03910480,26,0.00557599,,,,
2,XOM,4/21/2011,$83.11 ,$86.36 ,$82.44 ,$86.36 ,43378708,0.0391048,-0.46483134,81056144,$86.29 ,$87.98 ,0.01958510,20,0.00544233,,,,
2,XOM,4/29/2011,$86.29 ,$88.00 ,$85.89 ,$87.98 ,81596868,0.0195851,0.88103500,43378708,$88.10 ,$82.69 ,-0.06140750,12,0.00534212,,,,
2,XOM,5/6/2011,$88.10 ,$88.13 ,$81.59 ,$82.69 ,113805856,-0.0614075,0.39473314,81596868,$83.01 ,$80.87 ,-0.02578000,5,0.00568388,,,,
2,XOM,5/13/2011,$83.01 ,$83.76 ,$79.42 ,$80.87 ,99678100,-0.0257800,-0.12413910,113805856,$80.22 ,$81.57 ,0.01682870,89,0.00581180,,,,
2,XOM,5/20/2011,$80.22 ,$82.58 ,$79.60 ,$81.57 ,86758820,0.0168287,-0.12961001,99678100,$80.22 ,$82.63 ,0.03004240,82,0.00576192,,,,
2,XOM,5/27/2011,$80.22 ,$82.63 ,$80.07 ,$82.63 ,68230855,0.0300424,-0.21355713,86758820,$83.28 ,$81.18 ,-0.02521610,75,0.00568801,,,,
2,XOM,6/3/2011,$83.28 ,$83.75 ,$80.18 ,$81.18 ,78616295,-0.0252161,0.15221032,68230855,$80.93 ,$79.78 ,-0.01420980,68,0.00578960,,,,
2,XOM,6/10/2011,$80.93 ,$81.87 ,$79.72 ,$79.78 ,92380844,-0.0142098,0.17508519,78616295,$80.00 ,$79.02 ,-0.01225000,61,0.00589120,,,,
2,XOM,6/17/2011,$80.00 ,$80.82 ,$78.33 ,$79.02 ,100521400,-0.0122500,0.08811952,92380844,$78.65 ,$76.78 ,-0.02377620,54,0.00594786,,,,
2,XOM,6/24/2011,$78.65 ,$81.12 ,$76.78 ,$76.78 ,118679791,-0.0237762,0.18064204,100521400,$76.88 ,$82.01 ,0.06672740,47,0.00612139,,,,
